cod_dep,depto,codigo,codigo_canonico,municipio,region_id,region_nombre,estado_dominio,proporcion_region_id,regla_id,tipo_decision,criterio_operativo,decision_manual_codificada,origen_decision,estado_evidencia,revision_ecologica,fuente_universo,fuente_intervalo,version_metodo
19,Zacapa,1904,1904,Gualán,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
19,Zacapa,1905,1905,Teculután,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
19,Zacapa,1906,1906,Usumatlán,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
19,Zacapa,1907,1907,Cabañas,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
19,Zacapa,1908,1908,San Diego,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
19,Zacapa,1909,1909,La Unión,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
19,Zacapa,1910,1910,Huité,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
19,Zacapa,1911,1911,San Jorge,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
20,Chiquimula,2001,2001,Chiquimula,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
20,Chiquimula,2002,2002,San José La Arada,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
20,Chiquimula,2003,2003,San Juan la Ermita,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
20,Chiquimula,2004,2004,Jocotán,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
20,Chiquimula,2005,2005,Camotán,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
20,Chiquimula,2006,2006,Olopa,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
20,Chiquimula,2007,2007,Esquipulas,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
20,Chiquimula,2008,2008,Concepción Las Minas,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
20,Chiquimula,2009,2009,Quezaltepeque,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
20,Chiquimula,2010,2010,San Jacinto,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
20,Chiquimula,2011,2011,Ipala,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
21,Jalapa,2101,2101,Jalapa,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
21,Jalapa,2102,2102,San Pedro Pinula,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
21,Jalapa,2103,2103,San Luis Jilotepeque,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
21,Jalapa,2104,2104,San Manuel Chaparrón,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
21,Jalapa,2105,2105,San Carlos Alzatate,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
21,Jalapa,2106,2106,Monjas,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
21,Jalapa,2107,2107,Mataquescuintla,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2201,2201,Jutiapa,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2202,2202,El Progreso,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2203,2203,Santa Catarina Mita,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2204,2204,Agua Blanca,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2205,2205,Asunción Mita,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2206,2206,Yupiltepeque,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2207,2207,Atescatempa,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2208,2208,Jerez,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2209,2209,El Adelanto,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2210,2210,Zapotitlán,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2211,2211,Comapa,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2212,2212,Jalpatagua,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2213,2213,Conguaco,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2214,2214,Moyuta,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2215,2215,Pasaco,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2216,2216,San José Acatempa,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
22,Jutiapa,2217,2217,Quesada,REG-ORI-EST,Bosques estacionales de Oriente,elegible_recuperacion_20_anios,REG-ORI-EST,R-ORI-EST-01,lista_explicita,"Bloque de Chiquimula, Jalapa y Jutiapa tratado como bosque tropical estacional de Oriente",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
